"img-link href","photo-count","list-view-price","list-view-date","left","celly","celly 2","celly 3","celly 4","eids-badge__description","he-lazy-image src","eids-badge__label","list-view-header","list-view-location","img-wrp href","he-lazy-image src 2","listing-card--owner-info__firm-name","he-lazy-image src 3"
"https://www.hepsiemlak.com/mugla-bodrum-yahsi-kiralik/daire/110920-2644","30","55.000","31-12-2024","Kiralık Daire","2 +
                          1","85 m²","4
                        Yaşında","En Üst Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Bodrum Ortakent Denize 200m Sitede Kiralık Daire","Muğla / Bodrum / Yahşi Mah.","https://www.hepsiemlak.com/emlak-ofisi/bodrum-saygin-emlak-110920/nurcan-saygin-2312253","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/3/4/5/3/8/3/4/bfa2eb81-e691-447c-948e-a8c9c53f0e6f.jpg","Bodrum Saygın Emlak","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/3/5/2/2/1/3/2/c712a187-7a41-48db-9cb0-7f28e0e02ee2.jpg"
"https://www.hepsiemlak.com/mugla-mentese-emirbeyazit-kiralik/daire/94718-2699","33","23.000","25-01-2025","Kiralık Daire","2 +
                          1","85 m²","30
                        Yaşında","1. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/8/1/7/4/9/0/3ce98b38-235d-40c2-9268-4a6731df2f0c.jpg","EİDS onaylı","Muğla Menteşe Emirbeyazıt Mahallesinde Kiralık 2+1 Daire","Muğla / Menteşe / Emirbeyazıt Mah.","https://www.hepsiemlak.com/emlak-ofisi/kdm-gayrimenkul-mugla-94718","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/3/1/6/2/0/4/4/93a3f2e1-228a-42e9-adfe-6c5cd5999c3d.jpg","Kdm Gayrimenkul Muğla","https://hecdn01.hemlak.com/img/eids-logo-mini.png"
"https://www.hepsiemlak.com/mugla-fethiye-foca-kiralik/daire/150925-189","10","24.000","25-01-2025","Kiralık Daire","2 +
                          1","85 m²","5
                        Yaşında","2. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/5/2/9/0/5/1/7249ba24-fe5f-4a33-8933-13a825d86e86.jpg","EİDS onaylı","Fethiye Günlükbaşı Mevkinde Kiralık 2+1 Daire","Muğla / Fethiye / Foça Mah.","https://www.hepsiemlak.com/emlak-ofisi/ugur-emlak-seydikemer-150925","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/7/1/5/3/0/4/4/1736839072677-44035178.jpg","Uğur Emlak Seydikemer","https://hecdn01.hemlak.com/img/eids-logo-mini.png"
"https://www.hepsiemlak.com/mugla-bodrum-karabag-kiralik/daire/140202-417","13","40.000","13-01-2025","Kiralık Daire","3 +
                          1","160 m²","5
                        Yaşında","Giriş Katı","","","","Bodrum Turgutreis Karabağ Bölgesi’nde 3+1 Ebeveyn Banyolu Yıllık Kiralık Daire","Muğla / Bodrum / Karabağ Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/9/0/8/6/3/3/4/76b9d4d6-855c-49b6-a3f7-73853b79ab2a.jpg","",""
"https://www.hepsiemlak.com/mugla-fethiye-karaculha-kiralik/villa/153557-11","33","25.000","08-01-2025","Kiralık Villa","7 +
                          3","400 m²","2
                        Yaşında","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/1/2/6/8/2/3/4/bccd845a-4c93-4599-832e-2fb02d55d241.jpg","EİDS onaylı","Günlük Kiralık 7+3 Mustakil  Villa","Muğla / Fethiye / Karaçulha Mah.","https://www.hepsiemlak.com/emlak-ofisi/cayli-luwi-emlak-153557/hasan-cayli-4328621","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/0/5/4/7/9/3/4/bb00ce5e-1f83-4794-8c9a-0a4be7be2a72.jpg","Çaylı Luwi Emlak","https://hecdn01.hemlak.com/img/eids-logo-mini.png"
"https://www.hepsiemlak.com/mugla-bodrum-yahsi-kiralik/daire/70420-1936","40","25.000","31-12-2024","Kiralık Daire","Stüdyo","45 m²","1
                        Yaşında","1. Kat","","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/0/2/4/0/7/0/2b4afd0d-ac46-4adb-9d87-a712ca695e52.jpg","","Mutluol Proje'den Ortakent Yahşi Yalısı'nda 1+0 Kiralık Daire","Muğla / Bodrum / Yahşi Mah.","https://www.hepsiemlak.com/emlak-ofisi/mutluol-proje-gayrimenkul-70420","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/2/0/2/6/9/3/4/f9945033-0a39-4ee3-bf06-ed929ee25d30.jpeg","Mutluol Proje Gayrimenkul",""
"https://www.hepsiemlak.com/mugla-fethiye-foca-kiralik/villa/142630-313","57","30.000","31-12-2024","Kiralık Villa","2 +
                          1","110 m²","1
                        Yaşında","Bahçe Katı","","","","Mykonut'tan Foça Mahallesin'de Kiralık 2+1 Müstakil Villa","Muğla / Fethiye / Foça Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/6/4/1/4/9/3/4/ed9275fd-3442-494a-8d99-4d1e3247b25d.jpeg","",""
"https://www.hepsiemlak.com/mugla-fethiye-akarca-kiralik/villa/135231-1471","17","25.000","31-12-2024","Kiralık Villa","2 +
                          1","120 m²","3
                        Yaşında","","","","","Stop’tan Akarca Kiralık 2+1 Villa","Muğla / Fethiye / Akarca Mah.","https://www.hepsiemlak.com/emlak-ofisi/stop-gayrimenkul-135231","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/1/3/2/5/3/1/b5b55884-530a-41f0-b554-f54b8c608367.jpg","Stop Gayrimenkul",""
"https://www.hepsiemlak.com/mugla-bodrum-muskebi-kiralik/villa/150794-27","17","55.000","31-12-2024","Kiralık Villa","2 +
                          1","150 m²","3
                        Yaşında","","","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/4/9/7/0/5/1/c16d00e7-f09b-4d67-ba55-d8b0648caac1.jpg","","Ortakent Merkezi Konumda Kiralık Müstakil Havuzlu Villa","Muğla / Bodrum / Müskebi Mah.","https://www.hepsiemlak.com/emlak-ofisi/mbm-gayrimenkul-150794","","Mbm Gayrimenkul",""
"https://www.hepsiemlak.com/mugla-fethiye-foca-kiralik/villa/149777-21","19","35.000","31-12-2024","Kiralık Villa","3 +
                          1","120 m²","16
                        Yaşında","Bahçe Katı","","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/7/7/7/9/4/1/8fd9ca8c-ea6c-4bca-97b9-808e1269882a.jpg","","Fethiye Foça Mh.De Eşyasız Kiralık 3+1 Dubleks Müstakil Villa.","Muğla / Fethiye / Foça Mah.","https://www.hepsiemlak.com/emlak-ofisi/yilmaz-emlak-149777","","Yılmaz Emlak",""
"https://www.hepsiemlak.com/mugla-marmaris-camli-kiralik/villa/134252-186","19","35.000","31-12-2024","Kiralık Villa","2 +
                          1","100 m²","5
                        Yaşında","Bahçe Katı","","","","Marmaris Önder Emlak'tan Çamlı'da Kısmi Eşyalı Kiralık 2+1 Villa","Muğla / Marmaris / Çamlı Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/2/7/7/8/8/3/4/b4cdef38-30b9-47c1-818d-8c0c16e48f02.jpeg","",""
"https://www.hepsiemlak.com/mugla-fethiye-kesikkapi-kiralik/daire/142708-44","21","30.000","31-12-2024","Kiralık Daire","3 +
                          1","130 m²","3
                        Yaşında","3. Kat","","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/8/0/7/2/4/1/c1ec7f46-2547-4df4-8fe5-fa7c4a49f9ee.jpg","","Fethiye Merkeze De Eşyalı Kiralık 3+1  Daire","Muğla / Fethiye / Kesikkapı Mah.","https://www.hepsiemlak.com/emlak-ofisi/ezel-emlak-142708","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/3/1/3/8/8/3/4/1734511581499-43883132.jpg","Ezel Emlak",""
"https://www.hepsiemlak.com/mugla-bodrum-gundogan-kiralik/villa/136941-318","45","80.000","31-12-2024","Kiralık Villa","5 +
                          1","350 m²","11
                        Yaşında","","","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/1/4/9/6/3/1/4a151971-ef03-4e7d-bd0e-511f044c68eb.jpg","","Gündoğan Küçükbük'te Yıllık Kiralık Manzaralı Tripleks Villa","Muğla / Bodrum / Gündoğan Mah.","https://www.hepsiemlak.com/emlak-ofisi/turyap-yalikavak-136941","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/2/0/1/7/8/3/4/560af649-3447-4c3b-95d8-1b152c684f2a.jpg","Turyap Yalıkavak",""
"https://www.hepsiemlak.com/mugla-fethiye-foca-kiralik/villa/140598-292","35","60.000","31-12-2024","Kiralık Villa","4 +
                          1","200 m²","5
                        Yaşında","Bahçe Katı","","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/8/9/5/0/4/1/f4e23db8-a3e3-4cca-8ee5-400e25f5bcea.jpg","","Çalış Bölgesinde Kiralık Müstakil 4+1 Villa","Muğla / Fethiye / Foça Mah.","https://www.hepsiemlak.com/emlak-ofisi/fethiye-artemis-emlak-140598","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/9/4/9/6/8/3/4/262e6602-939a-44a5-9e16-648be7af1781.jpeg","Fethiye Artemis Emlak",""
"https://www.hepsiemlak.com/mugla-bodrum-gumbet-kiralik/daire/35064-1833","30","30.000","31-12-2024","Kiralık Daire","2 +
                          1","80 m²","11
                        Yaşında","3. Kat","","","","Gumbet Residance Denıze 100 Mt 2+1 Daıremız Kiralik Tır.","Muğla / Bodrum / Gümbet Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/1/4/6/6/8/3/4/0957d5eb-ed0f-4b75-87af-5e7b62b81557.jpeg","",""
"https://www.hepsiemlak.com/mugla-marmaris-icmeler-kiralik/daire/152116-19","33","37.000","23-01-2025","Kiralık Daire","3 +
                          1","140 m²","8
                        Yaşında","1. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Marmaris İçmeler'de 3+1 Kiralık Dubleks Daire","Muğla / Marmaris / İçmeler Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/2/1/8/3/8/3/4/3da7d63a-b196-4119-aa76-3b98038dcc52.jpeg","",""
"https://www.hepsiemlak.com/mugla-mentese-yerkesik-kiralik/daire/144293-235","33","15.500","31-12-2024","Kiralık Daire","2 +
                          1","100 m²","4
                        Yaşında","Yüksek Giriş","","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/3/9/2/4/4/1/8aaa8704-92fa-4705-abd4-5c94295ea554.jpg","","Yerkesik'de Geniş Bakımlı Kiralık Daire!","Muğla / Menteşe / Yerkesik Mah.","https://www.hepsiemlak.com/emlak-ofisi/coldwell-banker-egemen-144293","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/3/2/5/7/7/3/4/1732798582648-43775230.jpg","Coldwell Banker Egemen",""
"https://www.hepsiemlak.com/mugla-bodrum-peksimet-kiralik/daire/143801-89","15","35.000","08-01-2025","Kiralık Daire","2 +
                          2","180 m²","11
                        Yaşında","Yüksek Giriş","","","","Bodrum Kadıkalesi Deniz Manzaralı Eşyalı Bahçeli Dubleks Daire","Muğla / Bodrum / Peksimet Mah.","https://www.hepsiemlak.com/emlak-ofisi/roses-homes-143801/gul-pekel-4051493","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/8/3/9/4/7/3/4/8b7187c7-9327-496e-98d0-a532fe7cbb9d.jpeg","Rose’s Homes","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/3/9/4/1/5/0/4/73634616-e295-45eb-9d75-be5d3b113ab2.jpg"
"https://www.hepsiemlak.com/mugla-bodrum-bahcelievler-kiralik/villa/133078-278","18","35.000","14-01-2025","Kiralık Villa","2 +
                          1","120 m²","14
                        Yaşında","","","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/8/7/0/3/3/1/6f7c4275-1ea8-4b39-a20e-eeb1387dcc70.jpg","","Bodrum Turgutreis Bahçelievler Mah Denize Sıfır Site İçi Villa","Muğla / Bodrum / Bahçelievler Mah.","https://www.hepsiemlak.com/emlak-ofisi/funda-gayrimenkul-133078","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/3/8/5/7/6/3/4/1ab1df27-6d66-4bbd-b255-ecfec2ed43a2.jpg","Funda Gayrimenkul",""
"https://www.hepsiemlak.com/mugla-ortaca-kemaliye-kiralik/villa/137618-139","36","30.000","31-12-2024","Kiralık Villa","3 +
                          1","152 m²","2
                        Yaşında","","","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/8/1/6/7/3/1/67903777-7fa2-42e7-9bd6-f3b45164bb45.jpg","","Dalyan'a Yakın Kış Dönemi Kiralık Müstakil Villa","Muğla / Ortaca / Kemaliye Mah.","https://www.hepsiemlak.com/emlak-ofisi/dalyan-ege-emlak-137618","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/4/4/7/2/6/3/4/1730320823526-43627443.jpg","Dalyan Ege Emlak",""
"https://www.hepsiemlak.com/mugla-ula-koprubasi-kiralik/daire/140166-189","20","20.000","31-12-2024","Kiralık Daire","3 +
                          1","140 m²","5
                        Yaşında","Ara Kat","","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/6/6/1/0/4/1/feab24ca-a963-462d-bfdb-d8854191b84c.jpg","","Ula Merkez De 3+1 Arakat Kullanışlı Yeni Daire","Muğla / Ula / Köprübaşı Mah.","https://www.hepsiemlak.com/emlak-ofisi/kursunlu-emlak-140166","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/4/4/9/5/5/3/4/1729190108-732933-43559446.jpeg","Kurşunlu Emlak",""
"https://www.hepsiemlak.com/mugla-bodrum-geris-kiralik/daire/110877-1576","59","40.000","31-12-2024","Kiralık Daire","2 +
                          1","80 m²","10
                        Yaşında","En Üst Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/7/7/8/0/1/1/16711a45-66d1-44b4-8df3-5a63004aef91.jpg","EİDS onaylı","Bodrum Yalıkavak Elit Havuzlu Sitede Yıllık Kiralık Marina Deniz Manzaralı Daire","Muğla / Bodrum / Geriş Mah.","https://www.hepsiemlak.com/emlak-ofisi/vision-bodrum-110877","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/7/5/6/4/5/3/4/1729002623-7262979-43546579.jpeg","Vısıon Bodrum","https://hecdn01.hemlak.com/img/eids-logo-mini.png"
"https://www.hepsiemlak.com/mugla-koycegiz-gelisim-kiralik/daire/134699-246","20","20.000","31-12-2024","Kiralık Daire","3 +
                          1","134 m²","11
                        Yaşında","En Üst Kat","","","","Muğla Köyceğiz Gelişim Mah. 3+1 Bahçe Kullanımlı Kiralık Çatı Dubleks Daire","Muğla / Köyceğiz / Gelişim Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/7/2/7/2/4/3/4/0f75f5e7-bf86-4c8b-84fa-ecdff4e4b465.jpg","",""
"https://www.hepsiemlak.com/mugla-fethiye-karagedik-kiralik/daire/145064-47","16","27.000","09-01-2025","Kiralık Daire","2 +
                          1","60 m²","9
                        Yaşında","Bahçe Katı","","","","Çalış 'da Denize 300 Metre, Bahçe Katı, 2+1 Kiralık Daire","Muğla / Fethiye / Karagedik Mah.","https://www.hepsiemlak.com/emlak-ofisi/markiz-homes-145064/bulent-caner-kandemir-4106967","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/3/2/9/8/1/3/4/d0e8efeb-e8b1-4a94-b8b0-91f6d11f4c90.jpg","Markiz Homes","https://www.hepsiemlak.com/_nuxt/img/no-image-user.6f6a83e.svg"
"https://www.hepsiemlak.com/mugla-fethiye-tasyaka-kiralik/daire/132669-154","20","27.000","10-01-2025","Kiralık Daire","3 +
                          1","95 m²","15
                        Yaşında","Kot 3","","","","Fethiye Taşyaka Mah 3+1 Dairemiz Kiraliktir","Muğla / Fethiye / Taşyaka Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/2/6/1/0/9/2/4/1719868187118-42901629.jpg","",""
"https://www.hepsiemlak.com/mugla-marmaris-camli-kiralik/villa/54671-2872","28","25.000","11-01-2025","Kiralık Villa","3 +
                          1","100 m²","15
                        Yaşında","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Akpınar Gayrimenkul'den Marmaris Çamlı Mah. 3+1 95 M2 Yapılı Müstakil Villa Katı Kiralık Daire","Muğla / Marmaris / Çamlı Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/1/8/4/2/0/4/4/77a39af2-25b8-4405-ba66-48a17867bf93.jpg","",""
"https://www.hepsiemlak.com/mugla-marmaris-icmeler-kiralik/daire/151150-12","4","45.000","20-01-2025","Kiralık Daire","3 +
                          1","145 m²","10
                        Yaşında","Bahçe Katı","","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/0/5/1/1/5/1/7320c26b-640d-4eac-a15f-e4b646558697.jpg","","Marmaris /içmeler Kiralık 3+1 Eşyalı Ve Bahçeli Dubleks","Muğla / Marmaris / İçmeler Mah.","https://www.hepsiemlak.com/emlak-ofisi/mar-est-gayrimenkul-151150","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/1/5/9/7/5/3/4/1729543265-0589828-43579513.jpeg","Mar-est Gayrimenkul",""
"https://www.hepsiemlak.com/mugla-fethiye-camkoy-kiralik/daire/125058-136","27","35.000","10-01-2025","Kiralık Daire","4 +
                          1","150 m²","2
                        Yaşında","2. Kat","","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/9/2/3/4/8/9/2/433567a9-04ec-4735-b33e-56d388c00a51.jpg","","Foça Mah. 4+1 Eşyalı Daire","Muğla / Fethiye / Çamköy Mah.","https://www.hepsiemlak.com/emlak-ofisi/camkoy-emlak-gayrimenkul-125058/leyla-cakir-2984329","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/8/9/6/1/9/3/4/009fcade-340d-4025-a37b-1e8a5082499f.jpeg","Çamköy Emlak Gayrimenkul",""
"https://www.hepsiemlak.com/mugla-bodrum-peksimet-kiralik/mustakil-ev/5554-4982","27","60.000","31-12-2024","Kiralık Müstakil Ev","2 +
                          0","70 m²","26
                        Yaşında","","","","","Gümüşlük'te Harika Bir Tatil Sizi Bekliyor...","Muğla / Bodrum / Peksimet Mah.","https://www.hepsiemlak.com/emlak-ofisi/usta-emlak-musavirligi-5554/erdinc-usta-5554","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/0/0/5/8/9/2/4/0619afd4-4089-45c1-9054-1fbd245de28c.jpg","Usta Emlak Müşavirliği","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/4/5/5/5/0/0/41f2ae76-a5e1-4ed2-a17d-77951a420a51.jpeg"
"https://www.hepsiemlak.com/mugla-ortaca-karaburun-kiralik/daire/107293-753","17","16.500","03-01-2025","Kiralık Daire","2 +
                          1","85 m²","2
                        Yaşında","En Üst Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/3/9/2/7/0/1/cf24816a-0b69-432c-9524-cf61e4f3ef97.jpg","EİDS onaylı","Eras Gayrimenkulden Ortaca'da 2+1 Eşyalı Daire","Muğla / Ortaca / Karaburun Mah.","https://www.hepsiemlak.com/emlak-ofisi/eras-gayrimenkul-107293","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/3/5/1/6/4/3/4/5f93a491-9f49-498d-982e-275c811942eb.jpg","Eras Gayrimenkul","https://hecdn01.hemlak.com/img/eids-logo-mini.png"
"https://www.hepsiemlak.com/mugla-seydikemer-cumhuriyet-kiralik/daire/150637-77","14","17.000","31-12-2024","Kiralık Daire","1 +
                          1","60 m²","1
                        Yaşında","Bahçe Katı","","https://www.hepsiemlak.com/img/loadings/noImage55-55.png","","Seydikemer Kemerparkta Eşyalı Kiralik 1+1 Daire","Muğla / Seydikemer / Cumhuriyet Mah.","https://www.hepsiemlak.com/emlak-ofisi/turkish-coast-homes-150637","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/0/7/9/0/8/3/4/1733393863620-43809701.jpg","Turkish Coast Homes",""
"https://www.hepsiemlak.com/mugla-mentese-kotekli-kiralik/daire/92216-1478","59","32.500","17-01-2025","Kiralık Daire","3 +
                          1","150 m²","15
                        Yaşında","2. Kat","","","","Muğla Eski Toki De Bakımlı 3+1 Kiralık Daire","Muğla / Menteşe / Kötekli Mah.","https://www.hepsiemlak.com/emlak-ofisi/yatagan-emlak-92216","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/6/1/2/2/9/0/ef3bc344-e800-4aae-baed-3877633e73ac.jpg","Yatağan Emlak",""
"https://www.hepsiemlak.com/mugla-bodrum-guvercinlik-kiralik/residence/142707-19","60","255.000","09-01-2025","Kiralık Residence","4 +
                          1","555 m²","5
                        Yaşında","Villa Katı","","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/7/0/7/2/4/1/219b4940-6bc7-4c7d-9886-8ba0c40310aa.jpg","","4+1 * Lüks * Şık * Kalite * Konfor * Manzara * Özel Havuz * Bahçe * 4 Banyo * Lüks Otel Bünyesinde","Muğla / Bodrum / Güvercinlik Mah.","https://www.hepsiemlak.com/emlak-ofisi/bodrum-bulut-gayrimenkul-142707","","Bodrum Bulut Gayrimenkul",""
"https://www.hepsiemlak.com/mugla-bodrum-islamhaneleri-kiralik/villa/32964-10827","26","27.500.000","31-12-2024","Kiralık Villa","3 +
                          1","220 m²","5
                        Yaşında","","","","","Bodrum Akyarlar''da Site Içerisinde Satılık 220 M2 3+1 Havuzlu Müstakil Villa","Muğla / Bodrum / İslamhaneleri Mah.","https://www.hepsiemlak.com/emlak-ofisi/lalezar-gayrimenkul-32964/belgin-kadioglu-3956562","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/2/6/5/6/5/9/3/abb6accc-58c3-48b5-a210-a7c704b66312.jpg","Lalezar Gayrimenkul","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/4/6/9/2/3/0/46a9d8c2-cd70-4300-b673-e36d2ed94951.jpg"
"https://www.hepsiemlak.com/mugla-koycegiz-ulucami-kiralik/daire/0-43983377","11","30.000","03-01-2025","Kiralık Daire","4 +
                          1","225 m²","4
                        Yaşında","2. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","4+1 Dublex Daire","Muğla / Köyceğiz / Ulucami Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/7/3/3/8/9/3/4/1735840666-728373-43983377.jpeg","",""
"https://www.hepsiemlak.com/mugla-bodrum-gumusluk-kiralik/villa/95091-1457","22","45.000","31-12-2024","Kiralık Villa","2 +
                          1","200 m²","21
                        Yaşında","Villa Katı","","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/1/9/0/5/9/0/3e9ec0ad-2017-41a2-99ea-38d6962fcb5a.jpg","","Bodrum Gümüşlük'te Özel Havuzlu Dublex Villa","Muğla / Bodrum / Gümüşlük Mah.","https://www.hepsiemlak.com/emlak-ofisi/armada-gayrimenkul-danismanlik-95091","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/9/4/3/9/7/3/4/c631ed4d-f9ed-4e4b-91e2-7f3af05b810c.jpg","Armada Gayrimenkul Danışmanlık",""
"https://www.hepsiemlak.com/mugla-dalaman-ege-kiralik/daire/141791-71","11","2.750","06-01-2025","Kiralık Daire","1 +
                          1","60 m²","Sıfır Bina","2. Kat","","","","Dalaman Merkezde Eşyalı Kiralık Daire","Muğla / Dalaman / Ege Mah.","https://www.hepsiemlak.com/emlak-ofisi/atabey-group-141791/kazim-ertugrul-3991964","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/4/4/9/3/3/3/4/8ec55285-190b-4f90-8460-26f267732c53.jpeg","Atabey Group","https://www.hepsiemlak.com/_nuxt/img/no-image-user.6f6a83e.svg"
"https://www.hepsiemlak.com/mugla-milas-bogazici-kiralik/villa/8316-5079","21","50.000","23-01-2025","Kiralık Villa","4 +
                          1","200 m²","1
                        Yaşında","","","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/6/1/3/8/0/0/4bcd5a20-5166-401c-992e-189833b2e1ec.jpg","","Özel Havuzlu Yıllık Kiralık Villa","Muğla / Milas / Boğaziçi Mah.","https://www.hepsiemlak.com/emlak-ofisi/kw-angora-gayrimenkull-8316","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/1/9/6/0/1/2/4/877621f7-6e77-4b09-8547-084e670f4cb2.jpg","Kw Angora Gayrimenkull",""
"https://www.hepsiemlak.com/mugla-bodrum-akcaalan-kiralik/daire/28555-2397","13","25.000","25-01-2025","Kiralık Daire","2 +
                          1","75 m²","18
                        Yaşında","2. Kat","","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/5/5/5/8/2/0/18763442-2743-4cb3-9193-be0be32abd0f.jpg","","Sör Emlak'tan Akçaalan Mevki Merkezi Konum Yenilenmiş Daire","Muğla / Bodrum / Akçaalan Mah.","https://www.hepsiemlak.com/emlak-ofisi/sor-emlak-28555","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/8/8/2/3/7/3/4/a8848e29-a930-411d-be4a-41b719ce294a.jpg","Sör Emlak",""
"https://www.hepsiemlak.com/mugla-bodrum-yalikavak-kiralik/villa/32811-2794","32","80.000","31-12-2024","Kiralık Villa","4 +
                          1","280 m²","5
                        Yaşında","","","","","D-1433 Bodrum Yalıkavak'da Marina Manzaralı Kiralık Villa","Muğla / Bodrum / Yalıkavak Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/8/1/9/1/9/3/4/bd9fba19-48d1-40c3-a626-2044224390e3.jpg","",""
"https://www.hepsiemlak.com/mugla-bodrum-farilya-kiralik/villa/113575-389","32","43.000","31-12-2024","Kiralık Villa","3 +
                          1","135 m²","13
                        Yaşında","","","","","Gündoğan Merkezi Konumda 3+1 Geniş Kiralık Villa","Muğla / Bodrum / Farilya Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/9/4/7/7/8/3/4/592c4963-2914-4a8a-8ce2-73358f0bf3fa.jpg","",""
"https://www.hepsiemlak.com/mugla-ortaca-karaburun-kiralik/daire/82884-1616","11","15.000","09-01-2025","Kiralık Daire","3 +
                          1","155 m²","15
                        Yaşında","Yüksek Giriş","","","","Ortaca/karaburun Mah. 3+1 Kiralık Ev","Muğla / Ortaca / Karaburun Mah.","https://www.hepsiemlak.com/emlak-ofisi/elit-emlak-82884/gokhan-oksuzoglu-1623025","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/4/6/4/1/6/3/4/1730116835-208047-43614640.jpeg","Elit Emlak","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/5/2/0/3/2/6/1/be0fb00d-c3c1-4785-9193-8e1209b48667.jpg"
